"PARAMETER_TYPE","PARAMETER_TYPE_SUB","MEASURED_TYPE","PARAMETER_NAME","PARAMETER_NAME_SUB","INCHIKEY_SD","PUBCHEM_CID","CAS_RN","ENTERED_BY","PARAMETER_COMMENT"
"Stressor","Not reported","Concentration","Copper","","","","7440-50-8","Sam Welch","Total copper content obtained by atomic absorption spectrometry after total digestion with hydrofluoric acid and aqua regia. Concentrations varied between 32 and 636 mg/kg."
