"SITE_CODE","SITE_NAME","PARAMETER_NAME","PARAMETER_TYPE","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","MEASURED_CATEGORY","SAMPLING_DATE","SUBSAMPLE","SAMPLE_ID"
"GreenlandSeals1985_GS1985","Greenland Sea","Copper","Stressor","Biota","Biota, Aquatic","Internal","1985-01-01","harp liver","GreenlandSeals1985_GS1985-Copper-BiotaAquatic-1985-01-01-Rharp liver"
"GreenlandSeals1985_GS1985","Greenland Sea","Copper","Stressor","Biota","Biota, Aquatic","Internal","1985-01-01","harp kidney","GreenlandSeals1985_GS1985-Copper-BiotaAquatic-1985-01-01-Rharp kidney"
"GreenlandSeals1985_GS1985","Greenland Sea","Copper","Stressor","Biota","Biota, Aquatic","Internal","1985-01-01","harp muscle","GreenlandSeals1985_GS1985-Copper-BiotaAquatic-1985-01-01-Rharp muscle"
"GreenlandSeals1985_GS1985","Greenland Sea","Copper","Stressor","Biota","Biota, Aquatic","Internal","1985-01-01","hooded liver","GreenlandSeals1985_GS1985-Copper-BiotaAquatic-1985-01-01-Rhooded liver"
"GreenlandSeals1985_GS1985","Greenland Sea","Copper","Stressor","Biota","Biota, Aquatic","Internal","1985-01-01","hooded kidney","GreenlandSeals1985_GS1985-Copper-BiotaAquatic-1985-01-01-Rhooded kidney"
"GreenlandSeals1985_GS1985","Greenland Sea","Copper","Stressor","Biota","Biota, Aquatic","Internal","1985-01-01","hooded muscle","GreenlandSeals1985_GS1985-Copper-BiotaAquatic-1985-01-01-Rhooded muscle"
