"SITE_CODE","SITE_NAME","PARAMETER_NAME","PARAMETER_TYPE","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","MEASURED_CATEGORY","SAMPLING_DATE","SUBSAMPLE","SAMPLE_ID"
"KittiwakeKongs2007_Kongsfjorden","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Other","Internal","2007-05-11","liver","KittiwakeKongs2007_Kongsfjorden-Copper-BiotaOther-2007-05-11-Rliver"
"KittiwakeKongs2007_Kongsfjorden","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Other","Internal","2007-05-11","muscle","KittiwakeKongs2007_Kongsfjorden-Copper-BiotaOther-2007-05-11-Rmuscle"
"KittiwakeKongs2007_Kongsfjorden","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Other","Internal","2007-07-21","liver","KittiwakeKongs2007_Kongsfjorden-Copper-BiotaOther-2007-07-21-Rliver"
"KittiwakeKongs2007_Kongsfjorden","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Other","Internal","2007-07-21","muscle","KittiwakeKongs2007_Kongsfjorden-Copper-BiotaOther-2007-07-21-Rmuscle"
"KittiwakeKongs2007_Kongsfjorden","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Other","Internal","2007-10-05","liver","KittiwakeKongs2007_Kongsfjorden-Copper-BiotaOther-2007-10-05-Rliver"
"KittiwakeKongs2007_Kongsfjorden","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Other","Internal","2007-10-05","muscle","KittiwakeKongs2007_Kongsfjorden-Copper-BiotaOther-2007-10-05-Rmuscle"
