"CAMPAIGN_NAME_SHORT","CAMPAIGN_NAME","CAMPAIGN_START_DATE","CAMPAIGN_END_DATE","RELIABILITY_SCORE","RELIABILITY_EVAL_SYS","CONFIDENTIALITY_EXPIRY_DATE","ORGANISATION","ENTERED_BY","ENTERED_DATE","CAMPAIGN_COMMENT"
"KittiwakeKongs2007","Black-legged kittiwake trace element study Kongsfjorden","2007-05-11","2007-10-06",,"Not relevant",,"NTNU","Sam Welch","2025-11-03","Study of seasonal fluctuations in mercury (Hg), cadmium (Cd), zinc (Zn), copper (Cu) and selenium (Se) concentrations in black-legged kittiwakes (Rissa tridactyla) from Kongsfjorden, Svalbard. Field sampling was part of International Polar Year (IPY) project Contaminants in Polar Regions (COPOL). Ten adult kittiwakes sampled each month using shotgun. Permission for sampling given by Governor of Svalbard."
