"PARAMETER_TYPE","PARAMETER_TYPE_SUB","MEASURED_TYPE","PARAMETER_NAME","PARAMETER_NAME_SUB","INCHIKEY_SD","PUBCHEM_CID","CAS_RN","ENTERED_BY","PARAMETER_COMMENT"
"Stressor","Homogeneous metal compounds","Concentration","Copper",NA,NA,NA,"7440-50-8","Sam Welch","Metal concentrations measured in homogenised whole soft tissue samples using ICP-MS (Perkin-Elmer Sciex ELAN 6000)"
