"SAMPLE_ID","SITE_CODE","PARAMETER_NAME","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","MEASURED_CATEGORY","SAMPLING_DATE","SUBSAMPLE","SPECIES_GROUP","SAMPLE_SPECIES","SAMPLE_TISSUE","SAMPLE_SPECIES_LIFESTAGE","SAMPLE_SPECIES_GENDER","BIOTA_COMMENT"
"RuglaNaustebeRoros97_Rugla-Copper-BiotaAquatic-1997-06-01-Rgills","RuglaNaustebeRoros97_Rugla","Copper","Biota","Biota, Aquatic","Internal","1997-06-01","gills","Fish","Salmo trutta","Gills","Juvenile","Mixed","""Sexually mature trout were not used"", ""males and females have been combined throughout""."
"RuglaNaustebeRoros97_Rugla-Copper-BiotaAquatic-1997-06-01-Rliver","RuglaNaustebeRoros97_Rugla","Copper","Biota","Biota, Aquatic","Internal","1997-06-01","liver","Fish","Salmo trutta","Liver","Juvenile","Mixed","""Sexually mature trout were not used"", ""males and females have been combined throughout""."
"RuglaNaustebeRoros97_Rugla-Copper-BiotaAquatic-1997-06-01-Rkidneys","RuglaNaustebeRoros97_Rugla","Copper","Biota","Biota, Aquatic","Internal","1997-06-01","kidneys","Fish","Salmo trutta","Kidney","Juvenile","Mixed","""Sexually mature trout were not used"", ""males and females have been combined throughout""."
"RuglaNaustebeRoros97_Naustebekken-Copper-BiotaAquatic-1997-06-01-Rgills","RuglaNaustebeRoros97_Naustebekken","Copper","Biota","Biota, Aquatic","Internal","1997-06-01","gills","Fish","Salmo trutta","Gills","Juvenile","Mixed","""Sexually mature trout were not used"", ""males and females have been combined throughout""."
"RuglaNaustebeRoros97_Naustebekken-Copper-BiotaAquatic-1997-06-01-Rliver","RuglaNaustebeRoros97_Naustebekken","Copper","Biota","Biota, Aquatic","Internal","1997-06-01","liver","Fish","Salmo trutta","Liver","Juvenile","Mixed","""Sexually mature trout were not used"", ""males and females have been combined throughout""."
"RuglaNaustebeRoros97_Naustebekken-Copper-BiotaAquatic-1997-06-01-Rkidneys","RuglaNaustebeRoros97_Naustebekken","Copper","Biota","Biota, Aquatic","Internal","1997-06-01","kidneys","Fish","Salmo trutta","Kidney","Juvenile","Mixed","""Sexually mature trout were not used"", ""males and females have been combined throughout""."
