"PARAMETER_TYPE","PARAMETER_TYPE_SUB","MEASURED_TYPE","PARAMETER_NAME","PARAMETER_NAME_SUB","INCHIKEY_SD","PUBCHEM_CID","CAS_RN","ENTERED_BY","PARAMETER_COMMENT"
"Stressor","Not reported","Concentration","Copper",,,,"7440-50-8","Camden karon Klefbom","Cu concentration 375 mg/kg total solids in mine tailings. Primarily bound in sulfide minerals chalcopyrite, bornite and chalcocite. Leaching range <0.01% to 0.2%."
