"CAMPAIGN_NAME_SHORT","CAMPAIGN_NAME","CAMPAIGN_START_DATE","CAMPAIGN_END_DATE","RELIABILITY_SCORE","RELIABILITY_EVAL_SYS","CONFIDENTIALITY_EXPIRY_DATE","ORGANISATION","ENTERED_BY","ENTERED_DATE","CAMPAIGN_COMMENT"
"BarentsSeaMetals2000","Heavy Metals in Zooplankton and Decapod Crustaceans from the Barents Sea","1991-07-01","2000-06-30",,"Not relevant",,"Carl von Ossietzky Universität Oldenburg, ICBM","SAW","2025-12-16","Study conducted over multiple cruises: cruise 217 (May/June 2000), cruise 116 (July 1991), and cruise 150 (August 1994) using RV Walther Herwig II and III in the Barents Sea and Norwegian Sea."
