"SAMPLE_ID","SITE_CODE","PARAMETER_NAME","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","MEASURED_CATEGORY","SAMPLING_DATE","SUBSAMPLE","SPECIES_GROUP","SAMPLE_SPECIES","SAMPLE_TISSUE","SAMPLE_SPECIES_LIFESTAGE","SAMPLE_SPECIES_GENDER","BIOTA_COMMENT"
"seafoodprocessing_Greenland_prawns-Copper-BiotaAquatic-2024-11-01-R 1","seafoodprocessing_Greenland_prawns","Copper","Biota","Biota, Aquatic","Internal to Organism","2024-11-01",1,"Crustaceans","Pandalus borealis","Whole body","Adult","Not reported",""
"seafoodprocessing_Greenland_halibut-Copper-BiotaAquatic-2024-11-01-R 1","seafoodprocessing_Greenland_halibut","Copper","Biota","Biota, Aquatic","Internal to Organism","2024-11-01",1,"Fish","Reinhardtius hippoglossoides","Whole body","Adult","Not reported",""
"seafoodprocessing_Atlantic_salmon-Copper-BiotaAquatic-2024-11-01-R 1","seafoodprocessing_Atlantic_salmon","Copper","Biota","Biota, Aquatic","Internal to Organism","2024-11-01",1,"Fish","Salmo salar","Whole body","Adult","Not reported","Skin was removed prior to analysis. I've kept this as ""whole body"" because I don't expect it to make a big difference."
