"CAMPAIGN_NAME_SHORT","CAMPAIGN_NAME","CAMPAIGN_START_DATE","CAMPAIGN_END_DATE","RELIABILITY_SCORE","RELIABILITY_EVAL_SYS","CONFIDENTIALITY_EXPIRY_DATE","ORGANISATION","ENTERED_BY","ENTERED_DATE","CAMPAIGN_COMMENT"
"RuglaNaustebeRoros97","Metal accumulation and metallothionein study in brown trout from Rugla and Naustebekken rivers","1997-05-01","1998-09-30",,"Not relevant",,"Norwegian University of Science and Technology","Sam Welch","2025-11-02","Study compared brown trout from two Norwegian rivers differently contaminated with metals - Rugla (Cu-contaminated) and Naustebekken (Cd/Zn-contaminated) at Røros, Central Norway. Fish were captured June-July 1997 and early September 1998. Water samples collected at regular intervals during ice-free season May-October 1997."
