SITE_CODE,PARAMETER_NAME,SAMPLING_DATE,ENVIRON_COMPARTMENT_SUB,SUBSAMPLE,MEASURED_FLAG,MEASURED_VALUE,UNCERTAINTY_TYPE,UNCERTAINTY_UPPER,UNCERTAINTY_LOWER,MEASURED_UNIT,MEASURED_N,LOQ_VALUE,LOQ_UNIT,LOD_VALUE,LOD_UNIT,SAMPLING_PROTOCOL,EXTRACTION_PROTOCOL,FRACTIONATION_PROTOCOL,ANALYTICAL_PROTOCOL,REFERENCE_ID,SAMPLE_ID,ENVIRON_COMPARTMENT,PARAMETER_TYPE,MEASURED_TYPE,MEASUREMENT_COMMENT,CAMPAIGN_NAME_SHORT
RepparfjordCu2015-Merged,Copper,01/06/2015,Aquatic Sediment,1,,63,Interquartile Range (Q1-Q3),241,17,mg/kg,139,,,0.2,mg/kg,S01_CoreSampling_Repparfjor,E01_AcidDigestion_Repparfjor,E01_AcidDigestion_Repparfjor,A01_InductivelyCoup_Repparfjor,2018AnderssonGeochemistryOfA,RepparfjordCu2015_1110-Copper-AquaticSedim-2015-06-01-R 1,Aquatic,Stressor,Concentration,"Cores Cu concentrations are reported with depth, but only graphically. Numeric values are only available averaged across n = 139.",RepparfjordCu2015
