"PARAMETER_TYPE","PARAMETER_TYPE_SUB","MEASURED_TYPE","PARAMETER_NAME","PARAMETER_NAME_SUB","INCHIKEY_SD","PUBCHEM_CID","CAS_RN","ENTERED_BY","PARAMETER_COMMENT"
"Stressor","Not reported","Concentration","Copper",,,,"7440-50-8","Sam Welch","Total content and different fractions measured: adsorbed to sediment particles (Fraction A), associated with iron and manganese hydroxides (Fraction B), complexed with organic matter (Fraction C), and incorporated into clay mineral lattice (Fraction D)"
