"SITE_CODE","SITE_NAME","PARAMETER_NAME","PARAMETER_TYPE","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","MEASURED_CATEGORY","SAMPLING_DATE","SUBSAMPLE","SAMPLE_ID"
"IPY-COPOL_KONGS","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Terrestrial","Internal to Organism","2007-05-11","muscle","IPY-COPOL_KONGS-Copper-BiotaTerrest-2007-05-11-R-Muscle"
"IPY-COPOL_KONGS","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Terrestrial","Internal to Organism","2007-05-11","liver","IPY-COPOL_KONGS-Copper-BiotaTerrest-2007-05-11-R-Liver"
"IPY-COPOL_KONGS","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Terrestrial","Internal to Organism","2007-07-21","muscle","IPY-COPOL_KONGS-Copper-BiotaTerrest-2007-07-21-R-Muscle"
"IPY-COPOL_KONGS","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Terrestrial","Internal to Organism","2007-07-21","liver","IPY-COPOL_KONGS-Copper-BiotaTerrest-2007-07-21-R-Liver"
"IPY-COPOL_KONGS","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Terrestrial","Internal to Organism","2007-10-01","muscle","IPY-COPOL_KONGS-Copper-BiotaTerrest-2007-10-01-R-Muscle"
"IPY-COPOL_KONGS","Kongsfjorden, Spitsbergen","Copper","Stressor","Biota","Biota, Terrestrial","Internal to Organism","2007-10-01","liver","IPY-COPOL_KONGS-Copper-BiotaTerrest-2007-10-01-R-Liver"
