"CAMPAIGN_NAME_SHORT","CAMPAIGN_NAME","CAMPAIGN_START_DATE","CAMPAIGN_END_DATE","RELIABILITY_SCORE","RELIABILITY_EVAL_SYS","CONFIDENTIALITY_EXPIRY_DATE","ORGANISATION","ENTERED_BY","ENTERED_DATE","CAMPAIGN_COMMENT"
"NorwaySeadeposits2015","Study of benthic community status and mobilization of Ni, Cu and Co at abandoned sea deposits for mine tailings in SW Norway 2015","2015-11-17","2015-11-18",,"Not relevant",,"Norwegian Institute for Water Research-NIVA","SAW","2025-12-17","Field sampling from 17-18.11.2015. Includes both grab sampling for macrofauna and box-core sampling for geochemical investigations. Samples transferred to sublittoral, benthic mesocosm at Solbergstrand by the Oslofjord for further analysis."
