"CAMPAIGN_NAME_SHORT","CAMPAIGN_NAME","CAMPAIGN_START_DATE","CAMPAIGN_END_DATE","RELIABILITY_SCORE","RELIABILITY_EVAL_SYS","CONFIDENTIALITY_EXPIRY_DATE","ORGANISATION","ENTERED_BY","ENTERED_DATE","CAMPAIGN_COMMENT"
"ARKIXb1993FramGrnld","Trace metals in zooplankton from Fram Strait and Greenland Sea - ARK IX/Ib cruise",1993-03-01,1993-04-30,NA,"Not relevant",NA,"Carl von Ossietzky Universität Oldenburg","SZ",2025-10-30,"Cruise ARK IX/Ib of RV 'Polarstern' to the Fram Strait and the Greenland Sea in March and April 1993. Samples collected mainly along transects on 24 stations at 79°N and 75°N. Zooplankton collected with vertically towed bongo net from about 1500 m depth to surface and oblique rectangular midwater trawl (RMT 1 + 8) from 1000 m depth to surface. Both coordinates and and sampling dates are reported with only rough precision."
