"CAMPAIGN_NAME_SHORT","CAMPAIGN_NAME","CAMPAIGN_START_DATE","CAMPAIGN_END_DATE","RELIABILITY_SCORE","RELIABILITY_EVAL_SYS","CONFIDENTIALITY_EXPIRY_DATE","ORGANISATION","ENTERED_BY","ENTERED_DATE","CAMPAIGN_COMMENT"
"WalrusHeavyMetals2019-2021","Heavy metals in tissues of Atlantic and Pacific walruses","2019-09-01","2021-09-30",,"Not relevant",,"A.N. Severtsov Institute of Ecology and Evolution, Russian Academy of Sciences","SAW","2025-12-18","Samples from O. r. divergens (n=29) collected in 2019 in the area of Lorino village (Chukotka) during the aboriginal hunt. Samples from O. r. rosmarus (n=27) collected August-September 2020 and 2021 from Oransky Islands and Franz Josef Archipelago."
