"SITE_CODE","SITE_NAME","SITE_GEOGRAPHIC_FEATURE","SITE_GEOGRAPHIC_FEATURE_SUB","SITE_COORDINATE_SYSTEM","LATITUDE","LONGITUDE","COUNTRY_ISO","OCEAN_IHO","ALTITUDE_VALUE","ALTITUDE_UNIT","ENTERED_BY","ENTERED_DATE","SITE_COMMENT"
"Mausund2012-2015_LOC1","Location 1 - close to salmon farm","Ocean, sea, territorial waters","Other","WGS 84",63.87,8.685,"Norway","Norwegian Sea",0,"m","SAW","2025-12-17","Location 1 was close to a salmon farm. Multiple coordinate points given for different years and species, latitude and longitude represent approximate center of sampling area."
"Mausund2012-2015_LOC2","Location 2","Ocean, sea, territorial waters","Other","WGS 84",63.8433,8.595,"Norway","Norwegian Sea",0,"m","SAW","2025-12-17","Sampling location for crab and cod. Multiple coordinate points given for different years."
"Mausund2012-2015_LOC3","Location 3","Ocean, sea, territorial waters","Other","WGS 84",63.8852,8.655,"Norway","Norwegian Sea",0,"m","SAW","2025-12-17","Sampling location for cod only."
"Mausund2012-2015_LOC4","Location 4","Ocean, sea, territorial waters","Other","WGS 84",63.8642,8.6417,"Norway","Norwegian Sea",0,"m","SAW","2025-12-17","Sampling location for cod only."
"Mausund2012-2015_LOC5","Location 5","Ocean, sea, territorial waters","Other","WGS 84",63.8678,8.5675,"Norway","Norwegian Sea",0,"m","SAW","2025-12-17","Sampling location for cod and halibut."
