SITE_CODE,SITE_NAME,SITE_GEOGRAPHIC_FEATURE,SITE_GEOGRAPHIC_FEATURE_SUB,SITE_COORDINATE_SYSTEM,LATITUDE,LONGITUDE,COUNTRY_ISO,OCEAN_IHO,ALTITUDE_VALUE,ALTITUDE_UNIT,ENTERED_BY,ENTERED_DATE,SITE_COMMENT
RuglaNaustebeRoros97_Rugla,Rugla River at Røros,"River, stream, canal",Other,WGS 84,62.76,11.33,Norway,Not relevant,0,m,Sam Welch,02/11/2025,"Cu-contaminated river draining north to Trondheimfjord. Cu-sulfide ore mined between 1770-1919 at Muggruva mine. Located at Røros in Sør-Trøndelag, Central Norway. Fish caught some hundred meters downstream of water sample collection site. Location very approximate."
RuglaNaustebeRoros97_Naustebekken,Naustebekken River at Røros,"River, stream, canal",Other,WGS 84,62.69,11.29,Norway,Not relevant,0,m,Sam Welch,02/11/2025,"Cd/Zn-contaminated river draining south to Oslofjord. Contamination from Fjellsjøgruva Zn-blend ore mined 1953-1956. Located at Røros in Sør-Trøndelag, Central Norway. Fish caught at same location as water samples. Location very approximate."
