"SAMPLE_ID","SITE_CODE","PARAMETER_NAME","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","MEASURED_CATEGORY","SAMPLING_DATE","SUBSAMPLE","SPECIES_GROUP","SAMPLE_SPECIES","SAMPLE_TISSUE","SAMPLE_SPECIES_LIFESTAGE","SAMPLE_SPECIES_GENDER","BIOTA_COMMENT"
"Bokfjorden2016_St 2-Copper-BiotaAquatic-2016-11-06-R 1","Bokfjorden2016_St 2","Copper","Biota","Biota, Aquatic","Internal","06/11/2016",1,"Worms","Alitta virens","Whole body","Not reported","Not reported",
"Bokfjorden2016_St 4-Copper-BiotaAquatic-2016-11-06-R 1","Bokfjorden2016_St 2","Copper","Biota","Biota, Aquatic","Internal","06/11/2016",1,"Worms","Alitta virens","Whole body","Not reported","Not reported",
"Bokfjorden2016_St 5-Copper-BiotaAquatic-2016-11-06-R 1","Bokfjorden2016_St 2","Copper","Biota","Biota, Aquatic","Internal","06/11/2016",1,"Worms","Alitta virens","Whole body","Not reported","Not reported",
"Bokfjorden2016_St 7-Copper-BiotaAquatic-2016-11-06-R 1","Bokfjorden2016_St 2","Copper","Biota","Biota, Aquatic","Internal","06/11/2016",1,"Worms","Alitta virens","Whole body","Not reported","Not reported",
