"PARAMETER_TYPE","PARAMETER_TYPE_SUB","MEASURED_TYPE","PARAMETER_NAME","PARAMETER_NAME_SUB","INCHIKEY_SD","PUBCHEM_CID","CAS_RN","ENTERED_BY","PARAMETER_COMMENT"
"Stressor","Homogeneous metal compounds","Concentration","Copper",,"RYGMFSIKBFXOCR-UHFFFAOYSA-N",,"7440-50-8","Sam Welch (Test Data)","Cu. Target metal of the mining operation. Measured in muscle and liver tissue of fish and soft tissue of mussels. Vital element in small quantities but toxic in various salt forms. Expected to be highly concentrated in mine waste."
